json_line_no	url	text	line_id
37	https://www.bwnaturecontrol.ca/fr/les-preparations-a-faire-avant-les-temps-froids-pour-eviter-les-intrusions/	Pendant les jours ensoleillés d’hiver, des insectes hivernants peuvent se réveiller et devenir actifs. Ces espèces nuisibles se rassemblent ordinairement près des fenêtres ou des cadres de fenêtres alors qu’elles tentent de sortir à l’extérieur. Passez l’aspirateur et assurez-vous d’en jeter le contenu, dans un sac, dans un bac fermé à l’extérieur de la maison.	122
37	https://www.bwnaturecontrol.ca/fr/les-preparations-a-faire-avant-les-temps-froids-pour-eviter-les-intrusions/	Dans tous les cas, n’hésitez pas à contacter des professionnels qui vous aideront à protéger votre maison contre les espèces nuisibles pendant l’hiver. Ils pourront également analyser la situation chez vous et vous prodiguer des conseils sur mesure pour éviter les infestations hivernales.	123
38	https://www.cooperative-funeraire.coop/avis-deces/20220920/anne-marie-loret	Visites jeudi de 14 h à 17 h 30, vendredi de 9 h à 1 2h 30 et de 14 h à 17 h 30, samedi de 9 h à 12 h 30.	124
40	https://www.jura.ch/CHA/SIC/Centre-medias/Communiques-2005-2014/2008/Sortie-de-presse-d-un-ouvrage-d-archeologie-consacre-au-Mesolithique-d-Ajoie.html	Les deux sites sur lesquels se focalise cet ouvrage, le dix-neuvième dans la collection des Cahiers d'archéologie jurassienne (CAJ), ont été fouillés puis étudiés par les archéologues de l'Office de la culture. Tous deux ont pu être datés du Mésolithique, époque des derniers chasseurs-cueilleurs. Si les mauvaises conditions sédimentaires ont empêché des datations absolues, une fourchette chronologique comprise entre 8000 et 7000 av. J.-C. peut néanmoins être proposée dans les deux cas. Tous les objets retrouvés ont été étudiés selon des critères typologiques, technologiques et pétrographiques: on sait désormais que les matières premières exploitées sont principalement le silex d'Alle et celui de Courchavon. Les découvertes parmi les plus significatives sont de petits éléments en silex qui, utilisés de manière combinée, permettent la fabrication de projectiles. Une arme nouvelle se développe en effet à cette époque: l'arc.	125
40	https://www.jura.ch/CHA/SIC/Centre-medias/Communiques-2005-2014/2008/Sortie-de-presse-d-un-ouvrage-d-archeologie-consacre-au-Mesolithique-d-Ajoie.html	Le site de Bure, Montbion a été repéré puis fouillé en 2000 et 2003 dans le cadre des travaux autoroutiers de la Transjurane. Les objets en silex attribués au Mésolithique sont au nombre de 3065. Ils proviennent probablement d'un campement en plein air, partiellement ou totalement érodé, situé sur la pente est de la colline de Montbion. L'objectif principal du débitage du silex était la production de petites armatures de flèches: des triangles scalènes, des pointes à base naturelle et des pointes à base transversale pour l'essentiel.	126
40	https://www.jura.ch/CHA/SIC/Centre-medias/Communiques-2005-2014/2008/Sortie-de-presse-d-un-ouvrage-d-archeologie-consacre-au-Mesolithique-d-Ajoie.html	Il s'agit ici d'une fouille cantonale de sauvetage, entreprise en 1991 et 1992 dans l'arrière-cour du Musée de l'Hôtel-Dieu à Porrentruy, au moment de l'édification d'un abri destiné aux biens culturels. Plusieurs structures médiévales sont alors apparues: des murs et des fosses. On y a également découvert un mobilier archéologique très varié, dans les colluvions du sol de fondation, mais ce sont surtout les 1728 outils et petits éclats en silex qui ont attiré l'attention. La présence de petites armatures de flèches, de lames à encoches et de nucléus de petites dimensions correspond, ici encore, à une halte de plein air, érodée, remontant à l'époque du Mésolithique.	127
40	https://www.jura.ch/CHA/SIC/Centre-medias/Communiques-2005-2014/2008/Sortie-de-presse-d-un-ouvrage-d-archeologie-consacre-au-Mesolithique-d-Ajoie.html	Les commandes sont à effectuer auprès de la Société jurassienne d'Emulation, Rue du Gravier 8, 2900 Porrentruy (tél. 032 466 92 57 – info@sje.ch). Prix: Fr. 33.-	128
43	https://www.lescigognesdelespoir.com/le-don-d_ovocytes-en-france,sc,6.html	"CECOS : sous ce sigle se cache le ""Centre d'études et de conservation des œufs et du sperme humains"""	129
43	https://www.lescigognesdelespoir.com/le-don-d_ovocytes-en-france,sc,6.html	Beaucoup de couples malgré leur désir d'être parent ont d'importantes difficultés à donner naissance à un ...	130
45	https://www.lexpress.fr/economie/5-auteurs-pour-votre-ete_1432535.html	"- Patrick Lapeyre est sans conteste la révélation de ce début d'année. Son roman, L'Homme-soeur, vient de décrocher le trentième prix du Livre Inter et sera, c'est sûr, l'un des succès de l'été. L'histoire d'un homme qui attend. Rien de bien passionnant, à première vue. Mais tout le talent de Lapeyre consiste à rendre désopilante et tragique l'histoire de ce quadra sans grandeur, employé de banque désabusé, qui attend le retour de sa soeur. Cooper est un "" homme du tertiaire ordinaire "", victime de la modernité. Mais là où Houellebecq donnait dans le cynisme et explorait le sordide, Lapeyre conjugue humour et poésie. Une superbe réussite."	131
45	https://www.lexpress.fr/economie/5-auteurs-pour-votre-ete_1432535.html	Eric-Emmanuel Schmitt est le seul écrivain français à figurer dans la liste des quinze auteurs les plus lus dans le monde. Le succès ne lui tourne pourtant pas la tête. Après Milarepa, Monsieur Ibrahim et les fleurs du Coran et Oscar et la dame rose, voici le quatrième volet de son Cycle de l'invisible, petits romans courts et denses, pétris d'humanisme et de philosophie. L'histoire se déroule en Belgique pendant l'Occupation. Joseph, enfant juif de 7 ans, est confié au père Pons qui le cache dans une institution catholique. La nuit, dans une crypte de l'église transformée en synagogue, il lui enseigne l'hébreu. Tirée d'une histoire vraie, cette odyssée d'un petit Juif est aussi une formidable réflexion sur le mal, la justice et la religion. Loin du politiquement correct et des idées reçues.	132
45	https://www.lexpress.fr/economie/5-auteurs-pour-votre-ete_1432535.html	Françoise Chandernagor possède une excellente réputation : énarque, membre de l'académie Goncourt, auteur de best-sellers (L'Allée du roi...). Elle possède également un grand talent de conteuse. En moins de 200 pages, elle brosse le portrait d'un artiste de cour tombé dans l'oubli et qui tente un retour en grâce à l'occasion d'une grande exposition parisienne. Dans la France insouciante du début du XVIIIe siècle, Baptiste V*** s'échine à peindre un bien étrange tableau de famille. L'incroyable destin de ce peintre permet à la romancière d'écrire l'un de ses meilleurs livres. Le dernier chapitre réserve au lecteur une surprise de taille.	133
45	https://www.lexpress.fr/economie/5-auteurs-pour-votre-ete_1432535.html	Paul Auster est le meilleur écrivain américain du moment. Et La Nuit de l'oracle est son chef-d'oeuvre. Un bijou d'intelligence, d'audace et de style. Qui n'a jamais rêvé de changer de vie, de tout plaquer et de repartir de zéro, ailleurs, dans une autre ville ? C'est précisément ce qu'imagine Sidney Orr, jeune écrivain relevant d'une longue maladie. Pour les besoins de son roman, il reprend l'histoire d'un personnage secondaire du Faucon maltais, le livre culte de Dashiell Hammett, et lui offre une seconde vie. Jusqu'à ce qu'il se rende compte qu'il est manipulé par... le roman qu'il est en train d'écrire. Auster mêle le fantastique et le romanesque avec une habileté démoniaque. Du très grand art !	134
45	https://www.lexpress.fr/economie/5-auteurs-pour-votre-ete_1432535.html	Michael Connelly est le nouveau maître du polar. Son dernier roman est d'une efficacité redoutable : d'un côté, le pire serial killer jamais sorti de l'imagination d'un romancier, le Poète ; de l'autre, l'inspecteur Hieronymus Bosch, vétéran du Vietnam, ex-flic devenu détective privé. Bosch décide d'enquêter sur la mort d'un de ses amis et retrouve la piste du Poète, assassin fascinant qui signait naguère ses crimes de poèmes empruntés à Edgar Allan Poe. La confrontation est explosive, le résultat excellent. Bonne lecture !	135
46	https://www.mediapart.fr/journal/france/121122/immeubles-effondres-lille-un-deces-confirme	Deux petits immeubles mitoyens se sont effondrés samedi matin dans une rue commerçante en plein centre de Lille, dans le nord de la France, alors que les logements avaient été évacués dans la nuit par précaution, grâce au signalement d’un habitant qui rentrait chez lui. Dans la nuit de samedi à dimanche, les pompiers ont retrouvé le corps sans vie d’une victime, possiblement celui d’un médecin qui n’avait plus donné signe de vie depuis l’accident.	136
47	https://www.moimessouliers.org/mot-cle/republique-tcheque/	En voyage, nous passons beaucoup de temps à visiter des musées afin de nous imprégner des images des plus grands maîtres de la peinture…	137
47	https://www.moimessouliers.org/mot-cle/republique-tcheque/	Ça y est, je vous annonce d’entrée de jeu ma mission : vous donner l’eau à la bouche avant la fin de cet article et…	138
48	https://www.moov.mg/actualite/73040-lettonie-incendie-dans-une-usine-americaine-de-drones	Un incendie s'est déclaré mardi après-midi à Riga, dans une usine américaine de drones destinés notamment à des armées de l'Otan et à l'Ukraine, a constaté un journaliste de l'AFP.	139
48	https://www.moov.mg/actualite/73040-lettonie-incendie-dans-une-usine-americaine-de-drones	Le feu a ravagé une bonne partie du bâtiment principal du site appartenant à l'américain Edge Autonomy, d'où se dégageaient d'épais nuages de fumée.	140
48	https://www.moov.mg/actualite/73040-lettonie-incendie-dans-une-usine-americaine-de-drones	Mardi soir, aucune source officielle n'évoquait ni de victimes, ni l'origine de l'incendie, ni l'ampleur des dégâts causés par le feu.	141
48	https://www.moov.mg/actualite/73040-lettonie-incendie-dans-une-usine-americaine-de-drones	Plusieurs brigades de pompiers ont été dépêchés sur le lieu de l'incendie situé dans la banlieue de la capitale lettone.	142
48	https://www.moov.mg/actualite/73040-lettonie-incendie-dans-une-usine-americaine-de-drones	"""Un incendie à haut risque s'est déclaré dans le bâtiment de production, provoquant d'importantes fumées, pouvant nuire à la santé!"", ont indiqué de leur côté les pompiers, dans un tweet, demandant aux habitants du quartier de fermer les fenêtre et les portes de leur maison."	143
48	https://www.moov.mg/actualite/73040-lettonie-incendie-dans-une-usine-americaine-de-drones	L'usine d'Edge Autonomy à Riga abrite aussi le quartier général du groupe en Europe, selon son site.	144
48	https://www.moov.mg/actualite/73040-lettonie-incendie-dans-une-usine-americaine-de-drones	Basé à San Luis Obispo en Californie, Edge Autonomy est spécialiste de systèmes autonomes, d'optiques avancées et de solutions énergétiques.	145
49	https://www.naturhome.lu/articles/23685-construction-en-bois/	Vous êtes intéressé par la construction en bois et souhaitez en apprendre plus avant de faire votre choix pour votre maison ? Découvrez toutes les techniques de construction en bois et suivez nos conseils pour bien choisir votre méthode.	146
49	https://www.naturhome.lu/articles/23685-construction-en-bois/	L’ossature bois est la méthode de construction en bois la plus populaire pour les maisons individuelles, et pour cause : elle est flexible, solide, efficace et permet de laisser libre cours à la créativité du maitre d’ouvrage et de l’architecte. Originaire des États-Unis, l’ossature bois consiste à fixer des poutres horizontales sur des montants verticaux. Cet assemblage croisé permet de faire supporter de grandes charges à la structure de la maison. La structure de bois (“l’ossature bois” à proprement parler) est d’abord préconçue en usine puis assemblée sur le chantier. La période d’assemblage est généralement assez rapide.	147
49	https://www.naturhome.lu/articles/23685-construction-en-bois/	Le CLT ou Cross-Laminated Timber (bois lamellé croisé en français) est une technique de construction en bois qui utilise des plaques constituées de couches de bois collées croisées pour garantir une grande solidité sans un poids trop élevé. Cette méthode est utilisée pour les bâtiments de grande taille comme les immeubles à appartements, mais n’est pas la plus efficace ni la plus écologique : elle consomme beaucoup de ressources (bois, colle…) puisque la structure du bâtiment est entièrement composée de plaques de bois, contrairement à l’ossature bois qui propose une structure plus légère et tout aussi solide.	148
49	https://www.naturhome.lu/articles/23685-construction-en-bois/	Les madriers, ce sont les larges rondins de bois qu’on retrouve dans les chalets de montagne. La construction en bois en madriers est donc typique de l’architecture des chalets suisses et est très peu utilisée en dehors de ce contexte. Elle nécessite une logistique importante pour transporter les rondins de bois entiers et est généralement très chère, car plus complexe à mettre en œuvre.	149
49	https://www.naturhome.lu/articles/23685-construction-en-bois/	Le système poteaux-poutres est une technique de construction en bois qui s’apparente à l’ossature bois, mais qui repose sur des grands cadres composés de poutres (horizontales) et de poteaux (verticaux). Elle était essentiellement utilisée dans le cadre de bâtiments industriels ou de projets de grande taille, mais il n’est plus possible de la mettre en place aujourd’hui, car elle ne permet pas d’atteindre les normes énergétiques actuelles.	150
49	https://www.naturhome.lu/articles/23685-construction-en-bois/	Si vous souhaitez construire une maison familiale, l’ossature bois est la technique de construction en bois la plus adaptée : flexible, solide et efficace, elle comblera tous vos besoins en utilisant un minimum de ressources. Dans l’éventualité où votre projet concernerait plutôt un immeuble ou un bâtiment industriel, il est parfois intéressant de se tourner vers d’autres techniques comme le CLT ou le système poteaux-poutres.	151
49	https://www.naturhome.lu/articles/23685-construction-en-bois/	Spécialiste de la construction en bois depuis maintenant plus de 40 ans, Naturhome maitrise toutes les techniques de construction en bois, de l’ossature bois au CLT. Nous pouvons vous aider à choisir la méthode la plus appropriée pour votre projet en fonction de vos besoins et attentes.	152
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	Blaise Paquier est travailleur social à l’EMIS (Equipe Mobile d’Intervention Sociale), au sein du Samusocial de Paris. Il nous explique en quoi consistent ses missions.	153
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	L’équipe mobile d’intervention sociale est composée de 14 travailleurs sociaux (assistantes sociales, éducateurs spécialisés, conseillers en économie sociale et familiale et techniciennes en intervention sociale et familiale) encadrés par un responsable. Elle a pour mission d’accueillir, d’évaluer et d’accompagner des ménages hébergés dans des hôtels parisiens pour une longue durée, dans le cadre d’une prise en charge par le 115 de Paris. L’EMIS intervient dans plusieurs domaines, tels que l'accès aux droits, à la santé et au logement, le suivi administratif ou la gestion budgétaire.	154
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	Dans l’équipe, les travailleurs sociaux suivent différents publics : des femmes isolées, des demandeurs d’asile et des familles primo-appelantes hébergées en hôtel SAS avant d’être orientées vers d’autres structures.	155
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	Pour ma part, j’accompagne en moyenne 22 familles hébergées en hôtel pour une longue durée. Aucune journée ne se ressemble. Je vois chacune d’entre elles au moins une fois par mois pour faire avancer leurs démarches, afin qu’elles puissent à terme trouver un logement.	156
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	La grande majorité des familles n’ont pas de papiers. Par conséquent, je les aide - avec le soutien de la mission JADE - à faire une demande d’asile, à obtenir un premier titre de séjour ou à le renouveler. En réalité, tout est lié : elles pourront faire une demande de logement social une fois qu’elles auront des papiers et un emploi. Mais pour y arriver, d’autres éléments entrent en jeu : l’apprentissage du français, l’accès à la formation ou la scolarité des enfants. J’interviens aussi sur des aspects plus triviaux, comme trouver de la nourriture, des couches, des fournitures scolaires, etc. Je peux par exemple faire une demande d’aides financières auprès des mairies d’arrondissement pour les familles non régularisées, et donc sans ressources, ou les orienter vers des associations comme les Restos du Cœur.	157
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	L’équipe se réunit tous les vendredis. Ce rendez-vous est très important car nous travaillons dans un open space mais nous sommes souvent en rendez-vous extérieur dans les hôtels, seuls pour répondre aux problématiques des familles. Ce temps-là permet de faire le point sur les situations et de recueillir aussi quelques conseils si besoin.	158
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	Lors de ces réunions hebdomadaires, un partenaire extérieur intervient de temps à autre pour que l’on prenne respectivement connaissance de nos missions. On a par exemple rencontré le réseau de santé périnatale, Pôle Emploi ou l’Assurance Maladie ; c’est fondamental d’avoir un réseau, afin d’orienter au mieux les familles selon leurs besoins.	159
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	Mon objectif premier, c’est de faire sortir les familles des hôtels vers une solution de logement. Le problème est qu’en France, et plus encore à Paris, il n’y a plus de place nulle part : ni en logement social, ni en logement de type Solibail, ni en CHRS…Il faut savoir s’armer de patience.	160
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	Dans ce contexte difficile, ma mission consiste aussi à permettre aux familles de ne pas perdre espoir pour qu’elles poursuivent leurs démarches.	161
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	J’aime être autonome dans la gestion de mon temps de travail, et faire partie d’une équipe où il y a une bonne ambiance. J’ai voulu intégrer l’EMIS car les problématiques de l’urgence sociale et des publics en situation d’exclusion m’intéressent. J’essaie d’instaurer avec les familles une relation d’égal à égal. Et puis j’aime bien les gens qui viennent d’ailleurs !	162
52	https://www.samusocial.paris/blaise-paquier-travailleur-social-lemis	Lors de ma prise de poste en août 2018, j’ai par exemple fait une première demande de titre de séjour pour une mère de famille. Elle vient de recevoir son récépissé et pour moi, c’est une petite victoire !	163
53	http://gbessay.unblog.fr/2015/11/19/attentats-qui-est-abdelhamid-abaaoud-un-voyou-et-un-rate-comme-les-autres/	Publié le 19 novembre, 2015 dans société. 0 Commentaire Tags : Abdelhamid Abaaoud, Attentats, autres !, comme, est, et, Les, Qui, raté, un, Un voyou.	164
53	http://gbessay.unblog.fr/2015/11/19/attentats-qui-est-abdelhamid-abaaoud-un-voyou-et-un-rate-comme-les-autres/	L’instigateur possible des attentats à parfois été représenté par les grands médias comme le cerveau et même l’intellectuel de la bande de fous furieux que manipulent l’état islamique. On a même affirmé que l’intéressé avait fait des études et qu’il possédait une solide instruction d’où sa rapide promotion au sein de l’État islamique. Vérification faite les études de l’intéressé se limitent à la cinquième. En fait Abdelhamid Abaaoud, présente le même profil que les autres c’est-à-dire le profil d’un taré, d’un voyou et d’un barbare. Certes au sein de l’État islamique il y a quelques intellectuels mais dans la grande majorité des cas les troupes des terroristes sont surtout composées de jeunes voyous condamnés à plusieurs reprises pour des délits de droit commun. Des marginaux qui pratiquement n’ont jamais travaillé (ou très peu) et qui trouve dans le djihad une légitimité philosophique, morale et religieuse à leur haine de l’autre et de la civilisation moderne. Abdelhamid Abaaoud, djihadiste belge qui est né et a grandi dans la commune de Molenbeek, dans l’agglomération, bruxelloise. Son père, un Marocain, a longtemps tenu une boutique de vêtements juste à côté de la place de la Mairie. Une boutique aujourd’hui fermée. C’est dans cette ville aussi que vit la famille Abdeslam. L’un des fils, Brahim est mort en se faisant sauter boulevard Voltaire à Paris lors des attentats de vendredi soir. L’autre frère, Salah, est toujours recherché. Un mandat d’arrêt international et un appel à témoins ont été lancés par les autorités belges et françaises. A Molenbeek, Abdlehamid Abaaoud est décrit comme un jeune homme discret qui a même fréquenté pendant un an le très chic collège catholique Saint-Pierre où il a été scolarisé entre 1999 et 2000 en première année de secondaire, l’équivalent de notre cinquième. « J’ai eu l’occasion de le rencontrer à maintes reprises durant sa jeunesse« , détaille Ahmed El Khannouss, maire-adjoint de Molenbeek. « A aucun moment il me donnait l’impression de quelqu’un qui avait les capacités, ni intellectuelles, ni organisationnelles, mais on sait que la fonction fait l’homme et donc je m’interroge sur son évolution« , détaille-t-il. « Le fait de le présenter comme étant le cerveau, ça reste pour moi un point d’interrogation. Ce n’était pas un leader, c’était quelqu’un de très effacé et timide. » Abdelhamid Abaaoud a eu des démêlés avec la justice belge pour des faits de droit commun en 2011. Il a été impliqué avec son copain de quartier, Salah Abdeslam, dans un vol avec effraction. Les deux hommes ont fait un mois de détention provisoire. Moins de deux ans après, Abdelhamid Abaaoud prend le chemin de la Syrie et rejoint les rangs de Daech. Il fait au moins un aller-retour avec la Belgique. En 2014, il emmène son petit frère de 13 ans en Syrie et l’exhibe en photo sur les réseaux sociaux un fusil d’assaut à main. Abdelhamid Abaaoud gravit les échelons – semble-t-il, de Daech. Il se vante d’être le commanditaire de l’attentat déjoué de Verviers, en Belgique, une semaine après l’attentat de Charlie au mois de janvier dernier. C’est à ce moment-là que le monde découvre le visage de ce djihadiste belge, au volant d’un pick-up. Le visage goguenard, celui qui se fait désormais appeler « Abou Omar Soussi », traîne des corps vers une fosse commune. Bref un pauvre type, taré, ignare et sanguinaire, comme les autres.	165
54	https://cm.publichealthontario.ca/fr/Data-and-Analysis/Environmental-Health	La santé environnementale s’intéresse aux répercussions, bonnes et mauvaises, que l’air, l’eau, la nourriture et l’environnement physique peuvent avoir sur la santé. Nos données fournissent des statistiques et des renseignements sur des sujets liés à la santé environnementale, tels que les risques de cancer et les risques pour la santé.	166
54	https://cm.publichealthontario.ca/fr/Data-and-Analysis/Environmental-Health	Action Cancer Ontario et Santé publique Ontario ont publié Environmental Burden of Cancer in Ontario, un rapport sur l’incidence des cancérogènes environnementaux.	167
54	https://cm.publichealthontario.ca/fr/Data-and-Analysis/Environmental-Health	La carte des produits chimiques dans les eaux non traitées fournit des informations provenant de programmes d’échantillonnage de l’eau non traitée qui contribuent à l’évaluation des risques des petits réseaux d’eau potable. Elle comprend des informations spécifiques sur les produits chimiques en lien avec la santé publique.	168
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	TOGO : Education : langues nationales comme langues premières d’enseignement : le Togo réunit ses spécialistes pour trois jours	169
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Au lendemain de l’atelier international de l’évaluation des acquis d’apprentissage dans les écoles bilingues ELAN (« Ecole et Langues Nationales » en Afrique) de la Côte d’Ivoire, de la Guinée et du Togo, le pays réunit ses spécialistes du sujet pour trois jours à compter de ce jeudi 21 juillet 2022 pour un symposium sur son enseignement bilingue dans le cadre du programme ELAN mise en œuvre dans des écoles pilotes de la région maritime et Kara depuis 2016.	170
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Tout au long des travaux, il sera question de faire le bilan de la mise en œuvre de ce programme et d’en déterminer les perspectives.	171
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Durant ces trois jours, les spécialistes togolais de la question, les personnalités clées de l’écosystème éducatif du pays et les représentants des partenaires de l’éducation du Togo dans le domaine à l’instar de l’UNESCO, du BIE, de la CONFEMEN, de l’IFEF et de la Francophonie ; des programmes PASEC et ELAN vont se pencher sur l’importance des langues maternelles dans la scolarisation des enfants ; s’inspirer de l’expérience de l’enseignement bilingue du Burkina-Faso, s’enquérir des recommandations des missions de suivi pédagogique réalisées en Côte d’Ivoire, en Guinée et au Togo, s’informer du processus de financement des programmes et projets dans le cadre de l’initiative ELAN, faire des travaux en atelier et adopter un rapport général de l’assise.	172
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Ce séminaire de spécialistes togolais et internationaux de l’enseignement bilingue réunis au lendemain de l’évaluation des acquis du programme ELAN de trois pays montre clairement le degré très élevé d’engagement politique du Togo et son empressement à étendre progressivement l’utilisation des langues nationales comme langues d’apprentissage dans son système éducatif après six ans d’expérimentation.	173
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	D’ailleurs, l’accélération de la mise en œuvre du processus d’apprentissage dans les langues nationales du Togo permet au pays de rattraper son retard dans le domaine et de donner une réponse forte et encourageante aux appels des partenaires sur la question.	174
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	C’est exactement ce que la directrice de l’IFEF Mona LARROUSSI invite les Etats concernés à faire en ces termes : << l’heure n’est plus à la discussion sur le bien-fondé et les bienfaits de l’enseignement bilingue, surtout après les deux jours intenses que nous venons de passer à discuter des performances constatées chez les élèves des classes bilingues expérimentales. Les études et évaluations ont été nombreuses sur ces questions et font désormais consensus >>. C’est alors à juste titre qu’elle fait une projection sur étapes suivantes du processus en disant: <<Les phases expérimentales tirent à leur fin. La question que l’on doit donc se poser aujourd’hui est celle du comment : comment réformer le système éducatif pour prendre en compte les langues nationales dans l’enseignement ? Comment aller vers une extension-généralisation réussie ? Il en va de l’avenir de nos enfants >>.	175
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Dans la même logique, le directeur du Bureau International d’Education de l’UNESCO Yao YDO , dans un style très éloquent, s’est appuyé sur des exemples simples, pratiques et hautement convaincants de ses expériences personnelles et professionnelles pour montrer une fois encore, les mérites et avantages innombrables d l’utilisation des langues nationales comme langues d’enseignement.	176
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Une fois encore, il a martelé que l’apprentissage dans les langues nationales réconcilie les peuples et leurs cultures, préserve les patrimoines, facilite l’assimilation et la maîtrise des apprentissages, renforce les compétences et favorise la créativité dans tous les domaines. A cet effet, il encourage les Etas à ne point douter du bien-fondé de l’utilisation des langues nationales dans les apprentissages et de passer à l’action.	177
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Prenant la parole au nom du ministre Komla Dodzi KOKOROKO pour son discours d’ouverture du symposium, le secrétaire général des enseignements primaire, secondaire, technique et de l’artisanat Emmanuel Barakpété AHIYA, a d’abord rappelé à l’assistance que la question des langues nationales a été, depuis la réforme de 1975, placée au cœur du processus d’enseignement/apprentissage du Togo avec l’Ewé au sud et le Kabiyè au nord avant de présenter l’état actuel de la situation.	178
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Ainsi, il souligne qu’avec le temps, l’enseignement de ces deux langues s’est étiolé donnant lieu de nos jours, à un constat inquiétant sur la question. « Plus de 90% de nos apprenants ne sont pas capables de lire et d’écrire leurs langues maternelles » a-t-il indiqué.	179
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	Conscient de cette situation et cherchant à faire évoluer conséquemment la situation de l’utilisation des langues maternelles comme langues d’enseignement, le Togo a adhéré au programme ELAN en 2016. Et dès lors, il œuvre inlassablement à créer les meilleures conditions pour accélérer le processus d’enseignement bilingue généralisé de son système éducatif. Le présent symposium en est une preuve et Emmanuel AHIHA l’a martelé dans le message d’ouverture de la rencontre du ministre KOKOROKO qu’il a brillamment présenté aux participants en déclarant « cet atelier est un tournant décisif, une occasion sans précédent pour nous les acteurs du système éducatif de mener une réflexion scientifique profonde et capitale quant à la place que nous réservons à l’utilisation de nos langues nationales, non seulement comme médiums d’enseignement, mais aussi disciplines, au même titre que les autres ».	180
56	https://edunews.tg/ogo-education-langues-nationales-comme-langues-premieres-denseignement-le-togo-reunit-ses-specialistes-pour-trois-jours/	TOGO:Education: Evaluation de l’enseignement bilingue ELAN dans trois pays : une conférence de presse marque la fin des travaux	181
58	https://larouedelhistoire.com/index.php?option=com_k2&view=item&id=71:baccalaureat-2021-en-attendant-le-bilan	La session 2021 du Baccalauréat a été particulière tant sur le plan de la réforme qui a concerné la digitalisation du processus de bout en bout, c’est-à-dire de l’inscription des candidats en ligne à la publication des résultats sur le site web de l’Office du Baccalauréat du Niger.	182
58	https://larouedelhistoire.com/index.php?option=com_k2&view=item&id=71:baccalaureat-2021-en-attendant-le-bilan	Cette réforme unanimement saluée par tous (candidats, parents d’élèves, enseignants) est à mettre à l’actif du Pr Mounkaila Abdo Serki, Directeur Général de l’Office du Baccalauréat du Niger. Cette modernisation a permis aux candidats de faire l’économie non seulement de leur temps, de leur énergie mais surtout d’éviter des coups d’émotion sur les lieux d’affichage des résultats. L’organisation dans l’ensemble a été positivement appréciée par l’opinion publique nationale du fait que cette année, l’on n’a pas enregistré de fuites des sujets.	183
58	https://larouedelhistoire.com/index.php?option=com_k2&view=item&id=71:baccalaureat-2021-en-attendant-le-bilan	Mais les habitudes ont la vie dure, a-t-on coutume de dire. Le BAC 2021, c’est aussi beaucoup de ratés qui ont porté d’abord sur la fraude électronique qui a été décelée dans les rangs de certains candidats malgré l’implication de la Haute Autorité de la Lutte Contre la Corruption et les Infractions Assimilées (HALCIA). Celle-ci a concerné plus de 80 candidats qui se sont mis en réseau pour tricher.	184
