json_line_no	url	text	line_id
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	El 30 de abril de 2019, en una sala del edificio de la fiscalía nacional con una decena de representantes del Ministerio Público y la Iglesia Católica presentes, el fiscal nacional Jorge Abbott y el entonces secretario general de la Conferencia Episcopal de Chile (CECH), Fernando Ramos, firmaron un documento de 25 páginas.	264
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	Se trataba del “Convenio marco de colaboración Ministerio Público y Conferencia Episcopal de Chile”, que buscaba favorecer el intercambio de información entre ambas instituciones en los casos de abusos sexuales que involucraban a miembros de la Iglesia Católica chilena.	265
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	Esta última desarrollaba sus propias investigaciones según el código canónico, y sus antecedentes no solían llegar a los fiscales, salvo que se ordenaran allanamientos como los solicitados por el fiscal Emiliano Arias —conocido crítico del fiscal Abbott— en septiembre de 2018, en distintas diócesis del país.	266
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	El acuerdo firmado establecía que los clérigos dependientes de la CECH tendrían la obligación de denunciar al Ministerio Público cuando se cometiera un delito, tal como ocurre actualmente con funcionarios públicos como policías, directores de colegios y hospitales, y fiscales. “Se deberán derivar los antecedentes al Ministerio Público dentro de las 24 horas siguientes a la toma de conocimiento del hecho criminal”, decía el texto en su página 3.	267
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	En la página siguiente se detallaban cuáles serían las obligaciones que tendría, por su lado, el Ministerio Público. “El Ministerio Público mantendrá informada a la CECH del curso de las investigaciones que se refieran a estas materias”, decía.	268
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	“El Ministerio Público se compromete a entregar al consejo nacional de prevención de abusos y acompañamiento de víctimas de la CECH información sobre causas de delitos de carácter sexual cometidos por clérigos diocesanos, siempre que esto no vulnere lo dispuesto en el artículo 182 del Código Procesal Penal”. Éste establece que “las actuaciones de investigación realizadas por el ministerio público y por la policía serán secretas para los terceros ajenos al procedimiento”.	269
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	El convenio no tuvo la recepción esperada por Abbott y la Conferencia Episcopal. Fue criticada por asociaciones de laicos, la asociación de fiscales y parlamentarios de distintos sectores. “Esto puede ser una traba en la administración de Justicia en materia de abuso sexual”, dijo el entonces presidente de la Comisión de Constitución de la Cámara, Matías Walker (DC), a Radio Cooperativa. “Vamos a evaluar con posibilidad de invitar al fiscal nacional para que pueda aclarar todas las dudas”.	270
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	“Lo que me extrañó a mí es que también la fiscalía entrega información a una institución como la iglesia, que es un potencial investigado”, dijo, a su vez, el diputado y miembro de la Comisión de Constitución Jorge Alessandri (UDI). “Se sale un poco del objetivo que le manda la Constitución”.	271
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	El 6 de mayo de 2019, es decir menos de una semana más tarde, Abbott anunció en un comunicado su cancelación.	272
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	El breve acuerdo de cooperación fue recordado por el fiscal Abbott este viernes, cuando fue consultado por la prensa por los “mea culpa” de su gestión.	273
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	“Un error que yo reconozco fue un convenio que suscribí con la Conferencia Episcopal y que tuve que dejar sin efecto al día siguiente”, dijo. “Realmente creo que hicimos una mala evaluación de un convenio que nos parecía a nosotros que era importante porque iba a permitir que las víctimas de la Iglesia iban a tener más confianza al recurrir al Ministerio Público, pero esto apareció como una señal muy equívoca y en consecuencia tuvimos que dejarlo sin efecto”.	274
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	Consultado sobre si hacía algún “mea culpa” por el manejo de las causas de financiamiento irregular de la política, dijo que los juicios abreviados fueron vistos por los fiscales de los casos como las salidas más eficientes, por lo que no.	275
77	https://www.ex-ante.cl/confidencial-el-acuerdo-con-la-iglesia-catolica-por-los-casos-de-abusos-por-el-que-jorge-abbott-hizo-un-mea-culpa-en-su-despedida-como-fiscal-nacional/	[Confidencial] Por qué el fiscal Meléndez no firmó la declaración de apoyo a Abbott tras las críticas de Boric en 2021: “No necesito una carta para decir eso”	276
78	https://www.expreso.ec/actualidad/henrique-capriles-dice-parlamento-declarar-abandono-cargo-maduro-72849.html	El dos veces excandidato presidencial lideró este 26 de octubre el llamado de los opositores a la Toma de Venezuela.	277
78	https://www.expreso.ec/actualidad/henrique-capriles-dice-parlamento-declarar-abandono-cargo-maduro-72849.html	El dirigente opositor Henrique Capriles afirmó este 26 de octubre que la Asamblea Nacional de Venezuela (AN, Parlamento) tiene la competencia para declarar el próximo martes 1 de noviembre el abandono de cargo del presidente, Nicolás Maduro. De ser así, la consecuencia sería el llamado a un nuevo proceso electoral.	278
78	https://www.expreso.ec/actualidad/henrique-capriles-dice-parlamento-declarar-abandono-cargo-maduro-72849.html	“La Asamblea Nacional el próximo martes puede declarar no solo la responsabilidad política de Nicolás Maduro, sino también podría declarar el abandono del cargo lo que conllevaría a un nuevo proceso electoral. Ese es un proceso que le corresponde iniciar, sustentar y decir a la Asamblea Nacional”, aseguró Capriles en un comunicado. El dos veces excandidato presidencial lideró este miércoles junto a otros dirigentes de la alianza de partidos Mesa de la Unidad Democrática (MUD) el llamado de los opositores a la Toma de Venezuela, como manifestación de rechazo a la suspensión del referendo revocatorio presidencial, que consideran una “ruptura del hilo constitucional”.	279
78	https://www.expreso.ec/actualidad/henrique-capriles-dice-parlamento-declarar-abandono-cargo-maduro-72849.html	“Este miércoles los venezolanos íbamos a colocar nuestra huella. Nos correspondía a 20 millones de venezolanos colocar nuestra huella y el Gobierno nos robó ese derecho y nosotros advertimos de que si eso sucedía pasaríamos a una nueva etapa, que es la que estamos iniciando para hacer respetar la Constitución”, declaró. Capriles aseveró que el Gobierno “perdió la conexión con la calle” y que, por ello, “le teme a la manifestación popular” y utiliza el “control de las instituciones” para suspender el revocatorio.	280
78	https://www.expreso.ec/actualidad/henrique-capriles-dice-parlamento-declarar-abandono-cargo-maduro-72849.html	El Parlamento venezolano tiene previsto sesionar el próximo martes, luego de aprobar un proceso para determinar la responsabilidad política de Maduro, a quien citó a comparecer en la Cámara el 1 de noviembre, en la “ruptura del hilo constitucional” en el país. El presidente de la AN, el opositor Henry Ramos Allup, explicó que el Parlamento tiene potestad para determinar responsabilidades políticas tras previa evaluación, pero no de desarrollar un juicio que conlleve a la destitución del Jefe de Estado, lo que, afirmó, es competencia del Poder Judicial de haber responsabilidades penales.	281
79	https://www.fassigroup.com/es/case-histories/las-gruas-fassi-en-vehiculos-mahindra-para-la-onu/	El sector de la defensa del grupo industrial indio Mahindra suministra a la ONU vehículos equipados con sistemas de retirada de minas en grúas Fassi. El Mahindra MPV-i es un vehículo totalmente blindado impulsado por un motor diésel de 250 CV que puede proteger a sus pasajeros de las explosiones de las minas. También cuenta con un sistema para detectar artefactos explosivos improvisados (IED) hasta desde 5 metros del vehículo y encargarse de su detonación desde una altura de 1,5 metros sobre el suelo. Este sistema trabaja gracias a una grúa de la serie Fassi Micro diseñada específicamente para este fin.	282
79	https://www.fassigroup.com/es/case-histories/las-gruas-fassi-en-vehiculos-mahindra-para-la-onu/	Los artefactos explosivos improvisados (IED) son bombas fabricadas con materiales no convencionales que utilizan explosivos recuperados de partes de dispositivos convencionales (balas y minas) y explosivos de fabricación casera. A veces son incluso más potentes que las minas y suelen colocarse en pistas de tierra, porque se necesita más tiempo para colocar estos dispositivos en superficies de asfalto. En muchos casos, son dispositivos por presión que explotan cuando los vehículos pasan cerca, pero en otros casos las bombas se detonan por control remoto.	283
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	Se evaluó el año 2022 y las actividades más importantes. Además, se definieron las prioridades de gestión del 2023.	284
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	El miércoles 14 de diciembre se realizó la última reunión mensual del Directorio de Fasta en Villa Martelli, provincia de Buenos Aires. Fue presidida por el Presidente de Fasta, Pbro. César Garcés Rojas y el Vicepresidente Ejecutivo. Participaron los 34 miembros que componen el Directorio Ampliado.	285
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	Entre los principales temas tratados se encuentra la evaluación del 2022 y de las actividades más importantes. Se hizo un repaso de aquellos hitos que han sido parte del año Jubilar. También, se invitó a los participantes a hacer una valoración de aquellas cosas positivas que han sucedido y las que son necesarias tener en cuenta para corregir.	286
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	En proyección hacia el año venidero, se plantearon las prioridades de gestión para el 2023 entre las que se encuentran: el proceso de autoconciencia eclesial, el trabajo con los jóvenes y crecimiento de los nuevos espacios de la Ciudad.	287
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	Finalmente, después de la lectura del informe presentado por el Movimiento y contando con el aval de la Presidencia, se procedió a la elección del Jefe de la Organización de Juventudes para Fasta Argentina resultando electo el Mil. Iván di Memmo.	288
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	Iván tiene 25 años y recientemente se recibió de médico. Ingresó a Fasta primero como alumno del colegio San Vicente de Paúl de Devoto a los 4 años y egresó en el 2014. Su participación en las menores inició en tercer grado cuando ingresó a la sección escuderos de Ruca Pampero. A partir de ahí fue pasando por las distintas secciones de Pampero siendo Escudero, Templario, Sub Jefe de Escudero, Jefe de Escudero, Jefe de Templario, Jefe de Masculina, y Jefe de Ruca en el 2018-2019.. Luego en el 2020 fue Jefe de la Región Pampeana, en el 2021 Delegado de Formación de la Organización de Juventudes y este año asumió la misión de ser Jefe del Campamento Nacional de Masculina.	289
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	El jueves 15 de diciembre se realizó en la Abadía (CABA) el brindis de fin de año con la participación del Padre Presidente, Pbro. César Garcés Rojas; el Vicepresidente Ejecutivo, Dr. Alejandro Campos; el Secretario General, Dr. Valentín Redondo y 65 miembros de la presidencia.	290
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	La celebración comenzó con la Santa Misa que fue presidida por el Padre Presidente y el Regente de la Fraternidad Sacerdotal Tomás de Aquino, Pbro. Andrés Quiroga. Durante la celebración eucarística se hizo entrega de la missio a la Mil. Cath. Ángela María Varela como Regente de la Fraternidad Apostólica Santa Catalina de Siena y al fasteano Jorge Parravicini como Delegado de la Presidencia ante la Santa Sede.	291
80	https://www.fasta.org/noticias/ultima-reunion-del-ano-del-directorio-ampliado/	Luego compartieron un ágape y disfrutaron de juegos, espacios lúdicos y sorteos. Para dar cierre al encuentro, el Padre Andrés Quiroga realizó el brindis de fin de año en el que destacó la misión que cada uno cumple desde su trabajo poniéndose al servicio del otro.	292
82	https://www.foodretail.es/shoppers/consumo-carne-fresca-bajada-nielsen_0_1747625241.html	Los productos de charcutería, con unos volúmenes de inflación más moderados, mantuvieron un crecimiento del 1,1% en el volumen de ventas en 2022, según datos de NielsenIQ.	293
82	https://www.foodretail.es/shoppers/consumo-carne-fresca-bajada-nielsen_0_1747625241.html	La caída en los volúmenes de venta de los productos cárnicos se ha acentuado en este inicio de 2023, según los datos presentados por NielsenIQ en el 23º Congreso Aecoc de Productos Cárnicos, inaugurado en Lleida. En concreto, el consumo de carne fresca cayó el 0,9% a cierre de 2022. Sin embargo, la tendencia se acentuó en enero de este año, hasta registrar un descenso interanual del 2,5%.	294
82	https://www.foodretail.es/shoppers/consumo-carne-fresca-bajada-nielsen_0_1747625241.html	El informe de la consultora expone que el precio es un factor determinante en las diferentes categorías del sector cárnico.	295
82	https://www.foodretail.es/shoppers/consumo-carne-fresca-bajada-nielsen_0_1747625241.html	Mientras el consumo de carne fresca disminuye, la charcutería cerró 2022 con un crecimiento en el volumen de compra del 1,1%, gracias, en parte, a una mayor estabilidad en la evolución de sus precios.	296
82	https://www.foodretail.es/shoppers/consumo-carne-fresca-bajada-nielsen_0_1747625241.html	En conjunto, el volumen de compra de productos cárnicos en 2022 cayó el 0,3% en 2022, mientras que la facturación del sector creció el 7,1% por efecto de la inflación.	297
82	https://www.foodretail.es/shoppers/consumo-carne-fresca-bajada-nielsen_0_1747625241.html	Asimismo, se observa el buen comportamiento de los platos preparados cárnicos, incluso en el actual contexto de inflación. En 2022, el volumen de compra de esta categoría, tanto por lo que respecta a refrigerados como a congelados o en conserva, aumentó el 3,9%, mientras que el crecimiento en valor fue del 17%. Actualmente, la categoría ya representa el 2,9% del volumen de compra de carne.	298
82	https://www.foodretail.es/shoppers/consumo-carne-fresca-bajada-nielsen_0_1747625241.html	Los datos de la consultora muestran que el crecimiento de los platos preparados está relacionado con un cambio de hábitos que se acentuó tras la pandemia, con consumidores cada vez más interesados en soluciones convenientes. Así, mientras el consumo per cápita de carne fresca se mantuvo plano entre 2019 y 2022, con descensos importantes en categorías como el vacuno, el volumen de consumo de platos preparados cárnicos creció un 13,2% en el mismo periodo.	299
82	https://www.foodretail.es/shoppers/consumo-carne-fresca-bajada-nielsen_0_1747625241.html	Por el contrario, las alternativas vegetales de los productos cárnicos mostraron una evolución negativa en 2022, con una caída del 5,5% en su volumen de ventas.	300
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	Dedicará otros 6.000 millones para digitalizar la Administración Pública y para impulsar las competencias digitales	301
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	"La pandemia ha generado una situación crítica a nivel sanitario, pero ""límite"" en las pymes, afirma el presidente de Cepyme, Gerardo Cuerva"	302
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	El Gobierno destinará 4.459 millones de euros en ayudas directas para pymes entre 2021 y 2023 que beneficiarán a 1,5 millones de empresas medianas, pequeñas y autónomos, según lo anunció ayer el presidente del Ejecutivo, Pedro Sánchez, en la presentación de tres nuevos planes de digitalización en España.	303
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	El Gobierno realizará una inversión pública de 11.000 millones de euros en tres planes, que forman parte de la Agenda España Digital 2025 -presentada en julio-: impulsar la digitalización de las pymes, de la Administración Pública y promover las competencias digitales en España entre 2021 y 2023.	304
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	El Plan de Digitalización de Pymes (2021-2025) contará con una inversión de 4.656 millones de euros hasta 2023, de los que 4.459 se corresponden con ayudas directas, según recoge Efe.	305
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	Este plan para pymes contempla la puesta en marcha de varios programas, uno de ellos, el Digital Toolkit, dotado de 3.000 millones de euros para promover el comercio electrónico, la digitalización de las relaciones con la Administración y con los clientes, además del desarrollo de procesos, como la factura electrónica, según fuentes del Gobierno.	306
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	"Además, se contemplan ayudas de 50 millones de euros para 'Bonos Conectividad', para que tengan conexión a internet; así como la puesta en marcha del programa ""Agentes del Cambio"", con 300 millones de euros, y que servirá para financiar la incorporación de profesionales en transformación digital a pymes para desarrollar su plan de digitalización. Agentes que, a su vez, se podrán haber preparado a través del 'Programa de Expertos', que cuenta con 100 millones para formar a jóvenes expertos en digitalización de las pymes."	307
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	El presidente del Gobierno, Pedro Sánchez, presentó ayer lo nuevos planes de digitalización. Imagen: Pool Moncloa/Fernando Calvo.	308
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	El plan prevé, asimismo, una serie de medidas para impulsar el emprendimiento, con un presupuesto de 182 millones, que servirá para la creación de la Oficina Nacional de Emprendimiento, apoyar la creación de startups por mujeres; o para el despliegue de una red de centros de apoyo al emprendimiento.	309
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	El objetivo de estas ayudas es garantizar la participación de las pymes en el plan de recuperación económica y garantizar un tejido productivo competitivo, señaló Pedro Sánchez	310
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	"La pandemia ha generado una situación crítica a nivel sanitario, pero ""límite"" en las pymes, aseveró el presidente de Cepyme, Gerardo Cuerva, que acudió a la presentación del programa, a los que se refirió como una ""esperanza"" y posiblemente como la ""última opción"" de mejora que tienen."	311
84	https://www.hosteltur.com/141914_el-gobierno-destinara-4459-m-en-ayudas-directas-para-digitalizar-pymes.html	"Cuerva destacó también que las pymes necesitan no solo la ayuda de las administraciones públicas, sino también de las grandes compañías. A su juicio, ""la digitalización ya dejó de ser una opción, es una obligación""."	312
85	https://www.hosteltur.com/comunidad/nota/017196_sol-meliaacute-aumenta-su-beneficio-neto-a-49-millones-de-euros.html	Sol Meliá ha hecho público ayer miércoles los resultados económicos obtenidos por la compañía hotelera al cierre del año 2003. Así, los ingresos generados en el transcurso de dicho ejercicio han sido de 987,8 millones de euros, un 2.2% menos que en 2002. Los beneficios de explotación, antes de intereses, amortizaciones e impuestos (EBITDA) han disminuido un 4,7%, alcanzando los 222,3 millones de euros, mejorando el consenso de los analistas del mercado. Esta disminución ha sido sustancialmente mejor que la del sector y así lo han constatado los informes de los analistas financieros que pronostican una bajada media del -13% en el EBITDA de las compañías hoteleras europeas para 2003. Por otro lado, la apreciación del euro frente al dólar ha afectado a los resultados, ya que sin este efecto habría aumentado un 4,5%. El beneficio ordinario antes de extraordinarios e impuestos (EBT) fue de 51,1 millones de euros, aumentando un 10,1%. El beneficio neto ha ascendido a 49,1 millones de euros, representando un aumento del 260%. Por otro lado, el resultado atribuible ha ascendido a 38,1 millones de euros, aumentando en más de nueve veces con respecto a 2002 (+813%). En relación a las cifras relativas al cuarto trimestre de 2003 el EBITDA ha crecido un 6,9%, que comparado con el -7,3% correspondientes a los nueve primeros meses de 2003 muestra una fuerte recuperación del negocio. Teniendo en cuenta estos resultados se consolida la recuperación de la compañía, que desde abril ha ido mejorando sus ventas y su EBITDA trimestre a trimestre. Concretamente este último valor a evolucionado de - 26,1%, + 0,2%, + 0,5% a + 6,9%. El RevPar (ingreso medio por habitación) medio de los hoteles afiliados a Sol Meliá ha sido de 44,6 euros, un 1,7% menos que en el 2002. Por divisiones, el RevPar de los hoteles vacacionales de Europa ha aumentado un 5%, principalmente por los buenos resultados en España y debido a la recuperación sostenida que tuvo lugar en las Islas Canarias y Baleares tras el final de la guerra de Irak. En lo que respecta a la División de Europa Urbana, su RevPar ha cedido un 3,6% debido a la reducción del viaje de negocios y a la disminución general en las reservas hacia las principales capitales europeas. Según la encuesta de Hotel Benchmark realizada por Deloitte & Touche, el descenso en el RevPar del mercado europeo de hoteles urbanos ha sido del 6,7% en 2003. Teniendo esto en cuenta Sol Meliá ha conseguido unos resultados notablemente mejores que la media del sector. El descenso en los viajes de ocio y negocio se palió en parte gracias a las ofertas y programas ofrecidos en solmelia.com Por su parte, la División América ha visto reducido su RevPar en un 16,5% debido, principalmente, a los efectos negativos de la apreciación del euro frente al dólar. De no haber contado con esta situación, el RevPar habría incrementado un 9,1% gracias a los excelentes resultados de los hoteles de la República Dominicana y México en 2003. En dólares, el total de ingresos de la División América se ha incrementado un 8,5%. (HOSTELTUR) (redaccion@hosteltur.com)	313
87	https://www.jovenesfuertes.org/investigacion/	Jóvenes Fuertes es una organización pionera en Uruguay en trabajar bajo un enfoque científico la educación del carácter, emocional y para el bienestar desde los postulados de la psicología positiva. En ese sentido, creemos en la investigación como herramienta esencial para generar intervenciones, a modo de programas, talleres y cursos, como esfuerzos psicoeducativos válidos, confiables y con soporte científico para la promoción del bienestar, fortalezas y virtudes del carácter apuntando a la integridad de la personalidad.	314
87	https://www.jovenesfuertes.org/investigacion/	Medición de variables de salud mental, virtudes y fortalezas del carácter en la adolescencia montevideana	315
87	https://www.jovenesfuertes.org/investigacion/	Descripción: Uno de los constructos científicos que se abordan en los programas de psicoeducación de Jóvenes Fuertes son las virtudes y fortalezas humanas...	316
87	https://www.jovenesfuertes.org/investigacion/	Descripción: La psicología positiva es el marco conceptual de este proyecto con la meta de estudiar el bienestar psicológico en espacios educativos formales,...	317
87	https://www.jovenesfuertes.org/investigacion/	Descripción: Jóvenes Fuertes se plantea el desafío de promocionar el bienestar psicológico a través de espacios de formación presenciales, diseñados en base a...	318
87	https://www.jovenesfuertes.org/investigacion/	Descripción: El programa Creciendo Fuertes está diseñado bajo intervenciones en modalidades de talleres vivenciales con el propósito de la enseñanza y aprendizaje de...	319
87	https://www.jovenesfuertes.org/investigacion/	Jóvenes Fuertes es una asociación civil, laica y sin fines de lucro, que promueve la formación integral de niños y jóvenes a través del desarrollo de virtudes, fortalezas de personalidad y habilidades.	320
89	https://www.museodelaautonomia.es/actividades/3528	Los Premios Tesis Doctoral constituyen uno de los reconocimientos más consolidados de la Fundación Centro de Estudios Andaluces. Se trata de una de sus iniciativas más veteranas, en marcha desde 2005, cuyo objetivo es reconocer y estimular la investigación de excelencia que se hace en y sobre Andalucía. Desde su puesta en marcha, la Fundación ha premiado 32 tesis doctorales de diferentes universidades andaluzas, se han otorgado más de 70.000 euros en premios y se han publicado una veintena de las mismas, tanto en formato digital como en papel.	321
89	https://www.museodelaautonomia.es/actividades/3528	Su objetivo es potenciar y divulgar estudios dentro de las líneas estratégicas de investigación de la Fundación, así como potenciar la transferencia de conocimiento científico como instrumento necesario para el impulso del progreso y la cohesión de Andalucía.	322
89	https://www.museodelaautonomia.es/actividades/3528	Condicionados por las diferentes restricciones que se han impuesto a lo largo del año motivadas por la COVID-19, se retoma ahora el acto de entrega de Premios que tendrá lugar en el Museo de la Autonomía de Andalucía y se retransmitirá en streaming.	323
89	https://www.museodelaautonomia.es/actividades/3528	Este acto contará con la participación de los investigadores que se vieron reconocidos en la XVI Edición, además del director de la Fundación, Tristán Pertíñez Blasco.	324
89	https://www.museodelaautonomia.es/actividades/3528	Primer premio (3.000 euros): ‘El apoyo institucional a emprendedores: mejora de la tasa de rendimiento mediante técnicas de inteligencia artificial’, del investigador de la Universidad Pablo de Olavide de Sevilla, Manuel de la Cruz Chaves Maza.	325
89	https://www.museodelaautonomia.es/actividades/3528	Segundo premio (1.500 euros): ‘El papel del capital relacional en la internacionalización de las empresas de base tecnológica’ de la investigadora de la Universidad de Córdoba, María del Carmen Peces Prieto.	326
89	https://www.museodelaautonomia.es/actividades/3528	Tercer premio (1.000 euros): ‘Nuevos horizontes de participación social en la vejez: las voces de la generación baby boom’, de la investigadora de la Universidad de Sevilla, María Dolores Majón Valpuesta.	327
90	https://www.noticiasvigo.es/la-xunta-impulsa-la-futura-ley-de-la-calidad-alimentaria-para-poner-en-valor-y-salvaguardar-la-excelencia-y-el-prestigio-de-los-productos-agroalimentarios-gallegos/	La Xunta impulsa la futura Ley de la calidad alimentaria para poner en valor y salvaguardar la excelencia y el prestigio de los productos agroalimentarios gallegos	328
90	https://www.noticiasvigo.es/la-xunta-impulsa-la-futura-ley-de-la-calidad-alimentaria-para-poner-en-valor-y-salvaguardar-la-excelencia-y-el-prestigio-de-los-productos-agroalimentarios-gallegos/	El conselleiro explicó a los empresarios a importancia del rol de la sociedad Impulsa Galicia en el desarrollo de proyectos que optan a los fondos Next Generation	329
90	https://www.noticiasvigo.es/la-xunta-impulsa-la-futura-ley-de-la-calidad-alimentaria-para-poner-en-valor-y-salvaguardar-la-excelencia-y-el-prestigio-de-los-productos-agroalimentarios-gallegos/	El conselleiro del Medio Rural, José González, destacó hoy que la Xunta impulsa la futura Ley de la calidad alimentaria de Galicia para poner en valor y salvaguardar la excelencia y el prestigio de los productos agroalimentarios de nuestra comunidad. Lo hizo en el contexto del evento Galicia Market Place, organizado por el Círculo de Empresarios de Vigo y en el que visitó los diferentes expositores de productos gallegos de calidad certificada, en una muestra coordinada por la Agencia Gallega de la Calidad Alimentaria.	330
90	https://www.noticiasvigo.es/la-xunta-impulsa-la-futura-ley-de-la-calidad-alimentaria-para-poner-en-valor-y-salvaguardar-la-excelencia-y-el-prestigio-de-los-productos-agroalimentarios-gallegos/	Además, el titular de Medio Rural -que estuvo acompañado de la directora general de la Agencia Gallega de Desarrollo Rural, Inés Santé, y del director de la Agencia Gallega de la Calidad Alimentaria, José Luis Cabarcos- señaló que el objetivo fundamental de esta nueva ley será que los productos alimentarios gallegos alcancen una nueva dimensión en el comprado, más competitiva y atractiva para la ciudadanía y, en consecuencia, favorecer también el desarrollo local, la creación de empleo y la diversidad productiva. A mayores, añadió, también se buscará reconocer que todos estos productos pasaron rigurosos controles de calidad y que estuvieron sometidos a un especial cuidado en el proceso de producción y comercialización.	331
90	https://www.noticiasvigo.es/la-xunta-impulsa-la-futura-ley-de-la-calidad-alimentaria-para-poner-en-valor-y-salvaguardar-la-excelencia-y-el-prestigio-de-los-productos-agroalimentarios-gallegos/	Tras recorrer esta exposición, José González intervino en el almorzar-coloquio sectorial “Los mercados del futuro de Galicia”. En él, destacó el importante rol de la sociedad Impulsa Galicia y explicó a los empresarios el proyecto estratégico de recuperación integral y sostenible del rural gallego que promueve la Xunta en el marco de esta sociedad público-privada, que opta a los fondos Next Generation. La obtención de fondos es crucial para afrontar el reto demográfico, revitalizar la economía e impulsar la transición ecológica en Galicia, remarcó. En su intervención, el conselleiro desgranó las características y ventajas de este proyecto, que se apoya en la Ley de recuperación de la tierra agraria y que se estructura en dos pilares estratégicos, como son los instrumentos para la puesta en producción de 18.000 hectáreas de terreno abandonadas o en desuso y la revitalización de 200 aldeas modelo, con la rehabilitación de unas 2.000 edificaciones con diferentes orientaciones o usos.	332
