Sent ID,Source,Reference,MT,Model,Score,Unbabel/XCOMET-XL,Unbabel/wmt23-cometkiwi-da-xxl,Unbabel/wmt23-cometkiwi-da-xl,Unbabel/XCOMET-XXL,google/metricx-23-qe-large-v2p0,google/metricx-23-qe-xl-v2p0,CometMT,xcomet-metricX-XL,xcomet-ensemble,Unbabel-QE,Unbabel/XCOMET-XL (mqm),Unbabel/XCOMET-XXL (mqm),xcomet-xxl-mqm-ensemble,xcomet-kiwi,xcomet-xxl-mqm-ensemble-prod,xcomet-kiwi-prod,xcomet-ensemble-prod,xCOMET-XL (Ref),xCOMET-XXL (Ref),CometMT-MBR
127,Pedestrian dies in hospital after crash with car in Cowdenbeath as man arrested,"Fußgängerin stirbt nach Kollision mit Auto in Cowdenbeath im Krankenhaus, Mann verhaftet","Pedestrian stirbt im Krankenhaus nach Zusammenstoß mit Auto in Cowdenbeath, während Mann verhaftet wird",Tower-7b,80,0.9067820310592652,0.7613328695297241,0.6591246128082275,0.9363093376159668,0.97246516,0.8129739,0.8590291142463684,0.0469040655296326,0.921545684337616,0.7531914114952087,-6,-3,-1.0318453311920166,0.8488211035728455,-2.8089280128479004,0.7128430747746393,0.8490284828631617,0.9083625078201294,0.897391140460968,0.87419224
127,Pedestrian dies in hospital after crash with car in Cowdenbeath as man arrested,"Fußgängerin stirbt nach Kollision mit Auto in Cowdenbeath im Krankenhaus, Mann verhaftet","Fußgänger stirbt im Krankenhaus nach Zusammenstoß mit Auto in Cowdenbeath, Mann wird festgenommen",Google,96,0.9695000052452089,0.8792348504066467,0.7823618054389954,1.0,0.65895414,0.43501967,0.904990017414093,0.2672401676226044,0.9847500026226044,0.8714853525161743,-1,0,0.5,0.9396174252033234,0.0,0.8792348504066467,0.9695000052452089,0.9198802709579468,0.9901061058044434,0.9261752
129,IN NUMBERS: The Oslo boroughs where the most foreigners live,IN ZAHLEN: Die Osloer Stadtteile mit der höchsten Ausländerzahl,"IN ZAHLEN: Die Stadtbezirke von Oslo, in denen die meisten Ausländer leben",ALMA-R,97,0.9713810086250304,0.9021162986755372,0.7674932479858398,0.9911999702453612,0.90782666,0.399495,0.9050855040550232,0.2859430043125152,0.9812904894351958,0.8951544165611267,-1,-1,-0.0044000148773193,0.9466581344604492,-0.9911999702453612,0.8941776484050479,0.9628328268460392,0.9969509840011596,0.991200029850006,0.94294053
129,IN NUMBERS: The Oslo boroughs where the most foreigners live,IN ZAHLEN: Die Osloer Stadtteile mit der höchsten Ausländerzahl,"IN ZAHLEN: Die Stadtbezirke in Oslo, in denen die meisten Ausländer leben",GPT-4,97,0.97286856174469,0.9117526412010192,0.7780017852783203,0.9911999702453612,0.8003886,0.38017237,0.9077722430229188,0.296348095872345,0.9820342659950256,0.9081618189811708,-1,-1,-0.0044000148773193,0.9514763057231902,-0.9911999702453612,0.9037291908295796,0.964307289453984,0.9971798658370972,0.991200029850006,0.94491196
129,IN NUMBERS: The Oslo boroughs where the most foreigners live,IN ZAHLEN: Die Osloer Stadtteile mit der höchsten Ausländerzahl,"IN ZAHLEN: Die Osloer Stadtteile, in denen die meisten Ausländer lebe",Tower-7b,100,0.9761848449707032,0.8008872270584106,0.7815508842468262,0.9775198698043824,0.9013294,0.5293058,0.8892818093299866,0.2234395224853516,0.9768523573875428,0.8457171320915222,-1,-2,-0.5112400650978088,0.8892035484313965,-1.9550397396087649,0.7828831779221305,0.9542400825607732,0.986217737197876,0.9816492795944214,0.9171791
129,IN NUMBERS: The Oslo boroughs where the most foreigners live,IN ZAHLEN: Die Osloer Stadtteile mit der höchsten Ausländerzahl,"IN ZAHLEN: Die Osloer Bezirke, in denen die meisten Ausländer leben",Google,96,0.9675365686416626,0.87516850233078,0.7850385308265686,0.9911999702453612,0.83762646,0.37555557,0.9195102453231812,0.2959904993208313,0.979368269443512,0.8887858986854553,-1,-1,-0.0044000148773193,0.9331842362880708,-0.9911999702453612,0.8674669934699465,0.9590222180489149,0.9963595867156982,0.991200029850006,0.9399626
129,IN NUMBERS: The Oslo boroughs where the most foreigners live,IN ZAHLEN: Die Osloer Stadtteile mit der höchsten Ausländerzahl,"IN ZAHLEN: Die Stadtteile von Oslo, in denen die meisten Ausländer leben",Tower-13b,100,0.9665339589118958,0.8502654433250427,0.7480186223983765,0.9911999702453612,0.79006255,0.4441315,0.9161159992218018,0.2612012294559478,0.9788669645786284,0.8992171287536621,-1,-1,-0.0044000148773193,0.920732706785202,-0.9911999702453612,0.8427830821244412,0.9580284313146022,0.99620521068573,0.991200029850006,0.94163203
136,Zimbabwe to Start Operating New Coal Power Unit by March,Simbabwe nimmt bis März neuen Kohlekraftwerksblock in Betrieb,Simbabwe wird bis März mit dem Betrieb einer neuen Kohlekraftanlage beginnen,Tower-13b,84,1.0,0.9194031357765198,0.8270667791366577,0.9250403046607972,0.414551,0.0,0.9327051043510436,0.5,0.9625201523303986,0.957773983478546,0,-1,-0.0374798476696013,0.9222217202186584,-0.9250403046607972,0.8504849568248042,0.9250403046607972,1.0,0.9810216426849364,0.93287504
136,Zimbabwe to Start Operating New Coal Power Unit by March,Simbabwe nimmt bis März neuen Kohlekraftwerksblock in Betrieb,Zimbabwe wird neue Kohlekraftwerkseinheit bis März in Betrieb nehme,Tower-7b,81,0.9648000001907348,0.6424581408500671,0.7440802454948425,0.949694275856018,0.3829686,0.0,0.8796808123588562,0.4824000000953674,0.9572471380233764,0.8856337070465088,-4,-2,-0.525152862071991,0.7960762083530426,-1.899388551712036,0.6101388188424081,0.9162650375270258,0.9515664577484132,0.928069233894348,0.8372944
136,Zimbabwe to Start Operating New Coal Power Unit by March,Simbabwe nimmt bis März neuen Kohlekraftwerksblock in Betrieb,Ziel: Simbabwe wird bis März mit dem Betrieb einer neuen Kohlekraftwerkeinheit beginnen,GPT-4,84,0.9658442139625548,0.7545683979988098,0.774012565612793,0.8994507789611816,0.477417,0.011836596,0.9211355447769164,0.4770038089812774,0.9326474964618684,0.9053390622138976,-3,-6,-2.550274610519409,0.8270095884799957,-5.39670467376709,0.6786971333595204,0.8687293306037701,0.9798511266708374,0.951848566532135,0.917145
136,Zimbabwe to Start Operating New Coal Power Unit by March,Simbabwe nimmt bis März neuen Kohlekraftwerksblock in Betrieb,Simbabwe wird bis März mit dem Betrieb eines neuen Kohlekraftwerks beginnen,Google,99,1.0,0.9149397015571594,0.8330588936805725,0.9159200191497804,0.3530227,0.0,0.9364070296287536,0.5,0.95796000957489,0.9624062180519104,0,-2,-0.5420399904251099,0.9154298603534698,-1.8318400382995608,0.8380115889711278,0.9159200191497804,1.0,0.9809723496437072,0.9289955
136,Zimbabwe to Start Operating New Coal Power Unit by March,Simbabwe nimmt bis März neuen Kohlekraftwerksblock in Betrieb,Zimbabwe wird im März eine neue Kohlekraftanlage in Betrieb nehmen,ALMA-R,84,1.0,0.9626004695892334,0.825931191444397,1.0,0.3547294,0.0,0.9060510993003844,0.5,1.0,0.9620221257209778,0,0,0.5,0.9813002347946168,0.0,0.9626004695892334,1.0,1.0,0.9679182171821594,0.91240644
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer Tabelle mit virtuellen Methoden aufrief.","Die zerhackte Version von Jedi Knight kam zum Absturz, weil sie eine Funktion außerhalb des vtable aufruft.",Tower-7b,96,0.9023748636245728,0.6118047833442688,0.5732408761978149,0.8899107575416565,1.6701458,2.2174098,0.7561266422271729,-0.6575174681877136,0.8961428105831146,0.6650869846343994,-4,-5,-2.055044621229172,0.7508577704429626,-4.4495537877082825,0.5444516582135073,0.8030330984746925,0.88787841796875,0.8851051330566406,0.8357872
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer Tabelle mit virtuellen Methoden aufrief.","Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer vtable aufrief.",GPT-4,100,0.9529415369033812,0.7631490230560303,0.7107941508293152,0.9706666469573976,1.6922894,1.7272322,0.7902739644050598,-0.3871453315483094,0.9618040919303894,0.7699436545372009,-3,-2,-0.5146666765213013,0.8669078350067139,-1.9413332939147951,0.7407633033386106,0.9249885663724342,0.972558856010437,0.9800079464912416,0.85796106
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer Tabelle mit virtuellen Methoden aufrief.","Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer vtable aufgerufen hat.",Tower-13b,99,0.9538086652755736,0.7580599784851074,0.699435830116272,0.9524216651916504,1.594961,1.5557814,0.7798887491226196,-0.3009863673622132,0.953115165233612,0.7852416634559631,-4,-3,-1.0237891674041748,0.8552408218383789,-2.857264995574951,0.7219927470239327,0.9084280372559872,0.9793838262557985,0.9668155908584596,0.8537285
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer Tabelle mit virtuellen Methoden aufrief.","Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer Vtable aufrief.",Google,100,0.9581997394561768,0.7590295076370239,0.7318845987319946,0.9737857580184937,1.3772362,1.6760763,0.8013779520988464,-0.3589382802719116,0.9659927487373352,0.7814128994941711,-3,-2,-0.5131071209907532,0.8664076328277588,-1.9475715160369875,0.7391321244527234,0.9330812596194562,0.978541135787964,0.9825536608695984,0.84130824
139,The hacked up version of Jedi Knight was crashing because it was calling a function off the end of a vtable.,"Die gehackte Version von Jedi Knight stürzte ab, weil sie eine Funktion am Ende einer Tabelle mit virtuellen Methoden aufrief.",Die gehackte Version von Jedi Knight stürzte aufgrund des Aufrufs einer Funktion am Ende einer vtable ab.,ALMA-R,100,0.963124454021454,0.7554606795310974,0.7240967750549316,0.9810453057289124,1.5039718,1.6040515,0.7430009841918945,-0.320463522989273,0.9720848798751832,0.7786309123039246,-3,-1,-0.0094773471355438,0.8682529926300049,-0.9810453057289124,0.7411411533167573,0.9448687244504692,0.9710094928741456,0.9812953472137452,0.8257795
140,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Stellt sich heraus, es wurde angenommen, dass der Aufruf von IDirect3D::CreateViewport() einen IDirect3DViewport3 zurückgeben würde, welcher zusätzliche Methoden am Ende im Vergleich zu einem IDirect3DViewport hat, die ich implementiert habe.","Es stellte sich heraus, dass ich davon ausgegangen war, dass die Aufrufung von IDirect3D::CreateViewport() ein IDirect3DViewport3 zurückgeben würde, das im Vergleich zu einem IDirect3DViewport zusätzliche Methoden am Ende hat, was ich implementiert habe.",Tower-13b,89,0.8232309222221375,0.6905233860015869,0.5399021506309509,0.8830547332763672,1.961935,3.3454952,0.7989687919616699,-1.2611321388889312,0.8531428277492523,0.7407301068305969,-9,-6,-2.5584726333618164,0.786789059638977,-5.298328399658203,0.6097699444467253,0.7269579624477274,0.8311994075775146,0.9244836568832396,0.7777195
140,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Stellt sich heraus, es wurde angenommen, dass der Aufruf von IDirect3D::CreateViewport() einen IDirect3DViewport3 zurückgeben würde, welcher zusätzliche Methoden am Ende im Vergleich zu einem IDirect3DViewport hat, die ich implementiert habe.","Tatsächlich stellte sich heraus, dass ich davon ausgegangen hatte, dass die Aufruft der IDirect3D::CreateViewport() eine IDirect3DViewport3 zurückgibt, die zusätzliche Methoden aufweist, die im Vergleich zu einer IDirect3DViewport am Ende hinzugefügt wurden, was ich implementiert habe.",Tower-7b,68,0.7177659869194031,0.5973953008651733,0.4953384399414062,0.7493909597396851,2.1916652,2.8322759,0.7588803172111511,-1.0572549565402984,0.7335784733295441,0.6841638684272766,-15,-10,-4.6253045201301575,0.6733931303024292,-7.493909597396851,0.4476826378593301,0.5378873418060337,0.7232356667518616,0.8218991756439209,0.75074446
140,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Stellt sich heraus, es wurde angenommen, dass der Aufruf von IDirect3D::CreateViewport() einen IDirect3DViewport3 zurückgeben würde, welcher zusätzliche Methoden am Ende im Vergleich zu einem IDirect3DViewport hat, die ich implementiert habe.","Es stellt sich heraus, dass angenommen wurde, dass der Aufruf von IDirect3D::CreateViewport() ein IDirect3DViewport3 zurückgeben würde, das zusätzliche Methoden im Vergleich zu einem IDirect3DViewport hat, was ich implementiert habe.",GPT-4,76,0.8296794891357422,0.7081224322319031,0.5220862627029419,0.9281147718429564,1.6090959,1.7431436,0.8635753393173218,-0.4567320554321289,0.8788971304893494,0.7332611083984375,-10,-3,-1.0359426140785215,0.8181186020374298,-2.784344315528869,0.6572188896277921,0.770037789762,0.8859413862228394,0.9402996301651,0.81592786
140,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Stellt sich heraus, es wurde angenommen, dass der Aufruf von IDirect3D::CreateViewport() einen IDirect3DViewport3 zurückgeben würde, welcher zusätzliche Methoden am Ende im Vergleich zu einem IDirect3DViewport hat, die ich implementiert habe.","Es stellte sich heraus, dass ich davon ausgegangen war, dass die Funktion IDirect3D::CreateViewport() eine IDirect3DViewport3 zurückgibt, die zusätzliche Methoden enthält, im Gegensatz zur IDirect3DViewport, die ich implementiert habe.",ALMA-R,67,0.9153703451156616,0.7130959630012512,0.6056457757949829,0.9630967378616332,1.1839931,1.0396882,0.8274269700050354,-0.0621589274421692,0.9392335414886476,0.7548391222953796,-4,0,0.4815483689308166,0.8380963504314423,0.0,0.6867803957488049,0.8815901933161711,0.8556562662124634,0.937247633934021,0.81188023
140,"Turns out is was presuming that calling IDirect3D::CreateViewport() would return an IDirect3DViewport3, which has additional methods tacked onto the end compared to an IDirect3DViewport, which is what I've implemented.","Stellt sich heraus, es wurde angenommen, dass der Aufruf von IDirect3D::CreateViewport() einen IDirect3DViewport3 zurückgeben würde, welcher zusätzliche Methoden am Ende im Vergleich zu einem IDirect3DViewport hat, die ich implementiert habe.","Es stellte sich heraus, dass wir davon ausgingen, dass der Aufruf von IDirect3D::CreateViewport() einen IDirect3DViewport3 zurückgeben würde, der im Vergleich zu einem IDirect3DViewport, den ich implementiert habe, über zusätzliche Methoden am Ende verfügt.",Google,68,0.8457850813865662,0.7844025492668152,0.6005626916885376,0.8976489305496216,1.1639717,1.2492566,0.8496991991996765,-0.2017357593067169,0.8717170059680939,0.7592564821243286,-9,-6,-2.551175534725189,0.8410257399082184,-5.3858935832977295,0.7041181094697535,0.7592180737814758,0.9170093536376952,0.9678329825401306,0.81841195
141,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Für mich ist das eine ziemlich große Annahme, da es das Ansichtsfenster nur unter Verwendung eines Direct3D-Objekts erstellt und nicht mit einem Direct3D3-Objekt.","Für mich ist dies eine ziemlich große Annahme, da das Ansichtsfenster nur mithilfe eines Direct3D-Objekts und nicht mithilfe eines Direct3D3-Objekts erstellt wird.",Google,65,0.9671881794929504,0.8293336629867554,0.7388811111450195,0.9208923578262328,0.6146319,1.1053324,0.8430522680282593,-0.0690721102535247,0.9440402686595916,0.8595474362373352,-3,-5,-2.0395538210868835,0.8751130104064941,-4.604461789131164,0.7637270323325395,0.8906762030749248,0.9990136623382568,0.9251497983932496,0.7910872
141,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Für mich ist das eine ziemlich große Annahme, da es das Ansichtsfenster nur unter Verwendung eines Direct3D-Objekts erstellt und nicht mit einem Direct3D3-Objekt.","Für mich ist das eine recht große Annahme, da nur ein Direct3D-Objekt und nicht ein Direct3D3-Objekt verwendet wird, um den Viewport zu erstellen.",ALMA-R,99,0.968010187149048,0.7952432036399841,0.7564579248428345,0.9119314551353456,0.5832326,1.048233,0.7817818522453308,-0.040111406425476,0.9399708211421968,0.8708046078681946,-2,-5,-2.044034272432328,0.8535873293876648,-4.559657275676728,0.7252072918819047,0.8827589385526695,0.9639639854431152,0.9151984453201294,0.80687106
141,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Für mich ist das eine ziemlich große Annahme, da es das Ansichtsfenster nur unter Verwendung eines Direct3D-Objekts erstellt und nicht mit einem Direct3D3-Objekt.","Das ist für mich eine ziemlich große Annahme, denn es wird nur der Viewport mit einem Direct3D-Objekt erstellt, nicht mit einem Direct3D3-Objekt.",Tower-7b,33,0.9702566862106324,0.8015267848968506,0.7425616979598999,0.9296541810035706,0.6469961,1.4069811,0.7683097720146179,-0.2183622068946838,0.9499554336071014,0.8360201716423035,-2,-5,-2.0351729094982147,0.8655904829502106,-4.648270905017853,0.7451427267657067,0.902003184982384,0.9437222480773926,0.9104025959968568,0.80556005
141,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Für mich ist das eine ziemlich große Annahme, da es das Ansichtsfenster nur unter Verwendung eines Direct3D-Objekts erstellt und nicht mit einem Direct3D3-Objekt.","Für mich ist das eine ziemlich große Annahme, weil es nur die Viewport mit einem Direct3D-Objekt und nicht mit einem Direct3D3-Objekt erstellt.",Tower-13b,67,0.9139959812164308,0.7156142592430115,0.7309720516204834,0.8802707195281982,0.6687374,1.8920457,0.7794107794761658,-0.4890248593917846,0.8971333503723145,0.7858030200004578,-6,-7,-3.059864640235901,0.7979424893856049,-6.161895036697388,0.6299342788884843,0.8045639000312691,0.9151161909103394,0.8763476610183716,0.7892622
141,"To me, this is a pretty big assumption because it is only creating the viewport using a Direct3D object, not a Direct3D3 object.","Für mich ist das eine ziemlich große Annahme, da es das Ansichtsfenster nur unter Verwendung eines Direct3D-Objekts erstellt und nicht mit einem Direct3D3-Objekt.","Für mich ist das eine ziemlich große Annahme, weil nur der Viewport mit einem Direct3D-Objekt erstellt wird, nicht mit einem Direct3D3-Objekt.",GPT-4,49,0.9739010334014891,0.8068315386772156,0.7407809495925903,0.9231107234954834,0.62100804,1.5803075,0.7593675851821899,-0.3032032332992554,0.9485058784484864,0.835753858089447,-2,-5,-2.0384446382522583,0.8649711310863495,-4.615553617477417,0.7447948454072986,0.8990184875562476,0.9467908143997192,0.9232116937637328,0.8024733
143,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Jedenfalls, da es hier zutrifft, musste ich, um es zu beheben, meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden einzubeziehen, so dass der Aufruf zum neuen gültig war.","Also, da es hier zutrifft, musste ich meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden zu enthalten, damit der Aufruf der neuen Methode gültig war.",GPT-4,85,0.9454309940338136,0.8006528615951538,0.72190260887146,0.9725369215011596,1.3275263,1.8320162,0.8401712775230408,-0.4432926029830932,0.9589839577674866,0.8348881602287292,-4,-3,-1.0137315392494202,0.8865948915481567,-2.9176107645034786,0.7786644692068448,0.9194665484294262,0.9625030755996704,0.9809998273849488,0.87890273
143,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Jedenfalls, da es hier zutrifft, musste ich, um es zu beheben, meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden einzubeziehen, so dass der Aufruf zum neuen gültig war.","So oder so musste ich meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden zu enthalten, damit der Aufruf der neuen Methode gültig war.",ALMA-R,84,0.9179767966270448,0.7385127544403076,0.6257307529449463,0.9813387989997864,1.9452771,2.0639372,0.7889276146888733,-0.5729802016864776,0.9496577978134156,0.7509471774101257,-5,-1,-0.0093306005001068,0.859925776720047,-0.9813387989997864,0.7247312194884756,0.9008462471116552,0.9038710594177246,0.959099292755127,0.8545708
143,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Jedenfalls, da es hier zutrifft, musste ich, um es zu beheben, meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden einzubeziehen, so dass der Aufruf zum neuen gültig war.","Wie auch immer, da es hier zutrifft, musste ich meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden zu enthalten, damit der Aufruf des neuen Methodenaufrufs gültig ist.",Tower-13b,67,0.8824388980865479,0.7403399348258972,0.6811378598213196,0.9711267948150636,1.5226614,2.1710548,0.8304852247238159,-0.644307950956726,0.9267828464508056,0.807669460773468,-6,-2,-0.5144366025924683,0.8557333648204803,-1.9422535896301272,0.7189639479810667,0.8569600587189258,0.8917520046234131,0.9610902070999146,0.8601068
143,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Jedenfalls, da es hier zutrifft, musste ich, um es zu beheben, meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden einzubeziehen, so dass der Aufruf zum neuen gültig war.","Da es also hier zutrifft, musste ich zur Behebung meines Viewports meine Viewport-Implementierung um die IDirect3DViewport3-Methoden erweitern, damit der Aufruf der neuen Methode gültig war.",Google,68,0.8830289840698242,0.6845855116844177,0.6942367553710938,0.956832766532898,0.9082215,1.7301326,0.8179343342781067,-0.4235518079650878,0.9199308753013612,0.7866776585578918,-5,-2,-0.521583616733551,0.8207091391086578,-1.913665533065796,0.655033849073341,0.8449110657562642,0.8850492238998413,0.972997546195984,0.8325801
143,"So anyway, since it does hold true here, to fix it I had to extend my viewport implementation to contain the IDirect3DViewport3 methods so that the call to the new one was valid.","Jedenfalls, da es hier zutrifft, musste ich, um es zu beheben, meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden einzubeziehen, so dass der Aufruf zum neuen gültig war.","So oder so, da es hier doch stimmt, musste ich meine Viewport-Implementierung erweitern, um die IDirect3DViewport3-Methoden zu enthalten, damit der Aufruf zu der neuen Methode gültig war.",Tower-7b,68,0.9280167818069458,0.7686248421669006,0.7007570266723633,0.9472057819366456,1.2391292,2.3738275,0.8181163668632507,-0.7229053590965271,0.9376112818717957,0.8111948370933533,-6,-5,-2.026397109031677,0.8579153120517731,-4.736028909683228,0.72804589464063,0.8790228614617775,0.9097328782081604,0.9403231143951416,0.8575909
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach … unsere Sachen bezahlt. Und sagten „Danke“. Und ich sagte, dass ihre Fingernägel cool aussähen. Das Lächeln der Erleichterung in ihrem Gesicht war ein schönes Gefühl, aber dass sie zuerst Angst hatte, IST SCHEIßE UND ICH HASSE DAS.","Und dann haben wir einfach... für unsere Sachen bezahlt. Und uns bedankt. Und ich sagte, dass ihre Nägel cool aussahen. Das erleichterte Lächeln auf ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, IST VERDAMMT SCHLECHT UND ICH HASSE ES.",GPT-4,99,0.8410636186599731,0.901764452457428,0.7447677850723267,0.948146402835846,3.0047615,4.0818224,0.8484191298484802,-1.6203793906700137,0.8946050107479095,0.900469183921814,-8,-3,-1.025926798582077,0.924955427646637,-2.844439208507538,0.8550047218027466,0.7974514445885532,0.8507975339889526,0.9574705958366394,0.8411416
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach … unsere Sachen bezahlt. Und sagten „Danke“. Und ich sagte, dass ihre Fingernägel cool aussähen. Das Lächeln der Erleichterung in ihrem Gesicht war ein schönes Gefühl, aber dass sie zuerst Angst hatte, IST SCHEIßE UND ICH HASSE DAS.","Und dann haben wir einfach... für unsere Sachen bezahlt. Und wir haben gedankt. Und ich sagte, dass ihre Nägel cool aussahen. Das Lächeln des Erleichterungsgefühls auf ihrem Gesicht war ein tolles Gefühl, aber der Umstand, dass sie zuerst Angst hatte, ist FUCKING ABGESCHLECKT UND ICH HASSE ES.",Tower-7b,81,0.6531661152839661,0.8459703326225281,0.4430872201919555,0.9480832815170288,3.7947297,5.4886646,0.8112099170684814,-2.417749242358017,0.8006246984004974,0.7939824461936951,-13,-2,-0.5259583592414856,0.8970268070697784,-1.8961665630340576,0.8020503290188188,0.6192558739541525,0.720773458480835,0.9504480361938475,0.8064826
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach … unsere Sachen bezahlt. Und sagten „Danke“. Und ich sagte, dass ihre Fingernägel cool aussähen. Das Lächeln der Erleichterung in ihrem Gesicht war ein schönes Gefühl, aber dass sie zuerst Angst hatte, IST SCHEIßE UND ICH HASSE DAS.","Und dann haben wir einfach... unsere Sachen bezahlt. Und sagte Danke. Und ich sagte, ihre Nägel sahen cool aus. Das erleichterte Lächeln auf ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, ist VERDAMMT SCHEISSE UND ICH HASSE ES.",Google,82,0.7837474346160889,0.8733274936676025,0.6974601745605469,0.917472004890442,2.4352999,4.657799,0.8182839155197144,-1.937025782691956,0.8506097197532654,0.864018976688385,-8,-4,-1.541263997554779,0.8953997492790222,-3.669888019561768,0.8012535265411601,0.7190663301649637,0.8539944887161255,0.9348067045211792,0.8070922
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach … unsere Sachen bezahlt. Und sagten „Danke“. Und ich sagte, dass ihre Fingernägel cool aussähen. Das Lächeln der Erleichterung in ihrem Gesicht war ein schönes Gefühl, aber dass sie zuerst Angst hatte, IST SCHEIßE UND ICH HASSE DAS.","Und dann haben wir einfach... bezahlt und danke gesagt. Und ich sagte, ihre Nägel sahen cool aus. Das Lächeln der Erleichterung auf ihrem Gesicht war ein tolles Gefühl, aber die Tatsache, dass sie zuerst Angst hatte, ist verdammt schlimm und ich hasse das.",Tower-13b,100,0.9238200187683104,0.906108260154724,0.7687458992004395,0.9743764400482178,2.1723857,2.4264574,0.8355739712715149,-0.7513186906158447,0.9490982294082642,0.9111874103546144,-1,0,0.4871882200241089,0.940242350101471,0.0,0.8828905408278444,0.900148461132744,0.919859766960144,0.9765653610229492,0.83476317
150,And then we just... paid for our stuff. And said thank you. And I said her nails looked cool. The smile of relief on her face was a great feeling but the fact that she was scared first FUCKING SUCKS AND I HATE IT.,"Und dann haben wir einfach … unsere Sachen bezahlt. Und sagten „Danke“. Und ich sagte, dass ihre Fingernägel cool aussähen. Das Lächeln der Erleichterung in ihrem Gesicht war ein schönes Gefühl, aber dass sie zuerst Angst hatte, IST SCHEIßE UND ICH HASSE DAS.","Und dann haben wir einfach unser Zeug bezahlt und gesagt: Danke. Und ich sagte, dass ihre Nägel cool aussahen. Das Lächeln der Erleichterung auf ihrem Gesicht war ein tolles Gefühl, aber das, dass sie zuerst Angst hatte, ist FICKEN SCHEISSE und ich hasse es.",ALMA-R,84,0.7871931791305542,0.8914921283721924,0.693324863910675,0.9405006170272828,1.8749397,4.546774,0.7679281234741211,-1.879790410434723,0.8638468980789185,0.8716643452644348,-8,-2,-0.5297496914863586,0.9159963726997375,-1.8810012340545657,0.8384488968090126,0.7403556706919546,0.8323255181312561,0.957209587097168,0.7567352
